id,norad_id,eccentricity,inclination,mean_anomaly,perigee_arg,asend_node_long,mean_motion,mean_motion_1der,mean_motion_2der,rad_pressure_coef,event_at,period,semi_major_axis,altitude,perigee_altitude,apogee_altitude
595,44812,0.0010771,97.4897,52.5559,307.4695,317.6566,15.20196939,2.208e-05,0.0,5.4123e-05,1599973840.000002,94.72456910400344,6883.380519161,512.3805191609999,504.9664300038112,519.7946083181887
596,44812,0.0010741,97.4896,54.6469,305.3762,318.1795,15.20198364,2.274e-05,0.0,5.5665e-05,1600019337.0000153,94.7244803113076,6883.376217608868,512.3762176088676,504.9827832135343,519.7696520042018
597,44812,0.0010729,97.4896,56.2233,303.798,318.5717,15.20199047,2.21e-05,0.0,5.4172e-05,1600053459.0000496,94.72443775318324,6883.37415588486,512.3741558848596,504.98898375301087,519.7593280167084
598,44812,0.0010696,97.4895,58.5663,301.4526,319.16,15.20201332,2.456e-05,0.0,5.9862e-05,1600104642.9999948,94.72429537379196,6883.367258327474,512.3672583274738,505.00480870796673,519.7297079469799
599,44812,0.0010683,97.4895,60.1463,299.871,319.5521,15.20201879,2.334e-05,0.0,5.7044e-05,1600138765.0000691,94.7242612900362,6883.36560714234,512.3656071423402,505.0121076642299,519.7191066204505
600,44812,0.0010676,97.4895,60.664,299.3528,319.6828,15.20202716,2.506e-05,0.0,6.101600000000001e-05,1600150139.0000134,94.72420913632942,6883.363080559326,512.3630805593257,505.0144021345213,519.7117589841309
601,44812,0.0010643,97.4895,63.311,296.7035,320.3365,15.20203299,2.218e-05,0.0,5.4363e-05,1600207010.0000114,94.72417280946844,6883.361320706576,512.3613207065764,505.0353592529482,519.6872821602037
602,44812,0.0010619,97.4894,65.4213,294.5915,320.8592,15.20204674,2.266e-05,0.0,5.5473e-05,1600252507.0000246,94.72408713301984,6883.357170114925,512.3571701149249,505.0477331359798,519.66660709387
603,44812,0.0010604,97.4893,67.2789,292.7325,321.3168,15.20205451,2.19e-05,0.0,5.3738e-05,1600292315.9999907,94.72403871810614,6883.354824656081,512.3548246560813,505.0557152000165,519.653934112147
604,44812,0.001059,97.4892,69.3987,290.6111,321.8396,15.20206852,2.25e-05,0.0,5.5088000000000005e-05,1600337813.0000443,94.72395142184244,6883.350595590554,512.3505955905539,505.06112730982295,519.6400638712839
605,44812,0.0010583,97.4892,70.2,289.8094,322.0357,15.20207445,2.286e-05,0.0,5.5912e-05,1600354873.999961,94.7239144720805,6883.348805559778,512.3488055597782,505.0641575188547,519.6334536007016
606,44812,0.0010577,97.4891,71.2552,288.7535,322.2971,15.20207908,2.258e-05,0.0,5.5283000000000006e-05,1600377621.99997,94.72388562262364,6883.347407948024,512.3474079480238,505.0668913946365,519.6279245014111
607,44812,0.0010569,97.4891,73.3901,286.6173,322.82,15.20209205,2.274e-05,0.0,5.5643e-05,1600423119.0000236,94.72380480685224,6883.343492827734,512.3434928277338,505.0684870901641,519.6184985653035
608,44812,0.0010565,97.4889,76.349,283.6568,323.5388,15.20210926,2.256e-05,0.0,5.5229e-05,1600485675.999999,94.72369757195126,6883.338297830914,512.3382978309137,505.0660509192549,519.6105447425725
609,44812,0.0010558,97.4888,78.7632,281.2416,324.127,15.20211132,1.89e-05,0.0,4.6769e-05,1600536859.9999845,94.72368473618046,6883.337676001622,512.3376760016217,505.0702480832988,519.6051039199447
610,44812,0.0010544,97.4887,81.7164,278.2876,324.8459,15.20212448,1.806e-05,0.0,4.485700000000001e-05,1600599417.0000002,94.7236027368722,6883.333703542071,512.3337035420709,505.075916485056,519.5914905990849
611,44812,0.0010539,97.4885,83.6058,276.3977,325.3033,15.20212873,1.642e-05,0.0,4.1059e-05,1600639226.0000064,94.723576255363,6883.332420644123,512.332420644123,505.0780766060061,519.5867646822398
612,44812,0.0010537,97.4885,84.9205,275.0827,325.63,15.20213823,1.728e-05,0.0,4.3069e-05,1600667661.9999826,94.72351706145484,6883.32955299205,512.3295529920497,505.0765886420613,519.5825173420371
613,44812,0.0010532,97.4884,86.7897,273.2132,326.0875,15.20214073,1.528e-05,0.0,3.8456000000000006e-05,1600707470.999989,94.72350148412288,6883.328798347265,512.3287983472646,505.079276456845,519.5783202376842
614,44812,0.0010525,97.4883,89.7087,270.2942,326.8063,15.20216303,1.89e-05,0.0,4.6777e-05,1600770028.0000043,94.72336253454849,6883.322066924926,512.3220669249258,505.0773704494868,519.5667634003639
615,44812,0.0010531,97.4882,90.806,269.1968,327.0677,15.20215945,1.594e-05,0.0,3.9973e-05,1600792776.0000138,94.723384841224,6883.323147573682,512.323147573682,505.0743199669723,519.5719751803917
616,44812,0.0010534,97.4881,92.6299,267.373,327.5252,15.20217834,2.02e-05,0.0,4.978e-05,1600832586.000055,94.7232671393592,6883.317445496068,512.3174454960681,505.0665588989823,519.5683320931539
617,44812,0.0010536,97.4881,92.9041,267.0988,327.5905,15.20218062,2.05e-05,0.0,5.0447e-05,1600838272.9999871,94.7232529329072,6883.316757263041,512.3167572630409,505.0644947275887,519.5690197984941
618,44812,0.0010558,97.4879,96.6279,263.3755,328.5054,15.20220159,2.17e-05,0.0,5.324400000000001e-05,1600917890.9999995,94.72312227113416,6883.310427338403,512.3104273384033,505.0430281892195,519.5778264875871
619,44812,0.0010583,97.4879,100.6036,259.4007,329.4856,15.20222466,2.282e-05,0.0,5.582200000000001e-05,1601003196.0000248,94.72297852490756,6883.303463532546,512.3034635325457,505.0188634770893,519.5880635880021
620,44812,0.0010592,97.4879,103.2682,256.7371,330.1391,15.20225025,2.662e-05,0.0,6.453700000000001e-05,1601060065.9999876,94.72281907739284,6883.295739071488,512.2957390714882,505.0049522246636,519.5865259183129
621,44812,0.0010609,97.488,105.9156,254.091,330.7927,15.20227095,2.832e-05,0.0,6.8485e-05,1601116935.999991,94.72269009913944,6883.289490695632,512.2894906956317,504.98700887495215,519.5919725163103
622,44812,0.0010691,97.488,106.9474,253.059,331.054,15.20227356,2.728e-05,0.0,6.6061e-05,1601139684.0000403,94.72267383668893,6883.288702857944,512.2887028579435,504.9297789057173,519.6476268101696
623,44812,0.0010711,97.488,109.7967,250.2114,331.7728,15.20229816,3.012e-05,0.0,7.262100000000001e-05,1601202240.9999757,94.72252055869426,6883.281277272419,512.2812772724192,504.90859469633233,519.653959848506
624,44812,0.0010732,97.488,110.8343,249.1743,332.0342,15.20230602,3.042e-05,0.0,7.3299e-05,1601224988.9999852,94.7224715846103,6883.278904711509,512.2789047115093,504.8917697909728,519.6660396320458
625,44812,0.0010751,97.4879,112.8695,247.1405,332.557,15.20234537,3.862e-05,0.0,9.2176e-05,1601270485.0000038,94.72222640341184,6883.267026845072,512.267026845072,504.8668264645112,519.6672272256328
626,44812,0.0010783,97.4878,114.9546,245.0569,333.0797,15.20235757,3.722e-05,0.0,8.8925e-05,1601315979.9999878,94.72215038815192,6883.2633442641045,512.2633442641045,504.84112139998433,519.6855671282246
627,44812,0.0010803,97.4877,116.5053,243.5075,333.4717,15.20236963,3.67e-05,0.0,8.7761e-05,1601350102.000022,94.7220752453182,6883.259703947106,512.2597039471057,504.82371848893126,519.6956894052792
628,44812,0.0010804,97.4877,116.7548,243.2581,333.5371,15.20237703,3.868e-05,0.0,9.2309e-05,1601355788.999994,94.72202913783411,6883.257470255807,512.2574702558068,504.8207988849426,519.6941416266709
629,44812,0.0010835,97.4877,118.8472,241.1676,334.0598,15.20238726,3.606e-05,0.0,8.6269e-05,1601401285.000053,94.72196539742666,6883.254382331494,512.2543823314936,504.7963762082372,519.71238845475
630,44812,0.001086,97.4876,120.377,239.6391,334.4518,15.20240056,3.554e-05,0.0,8.5086e-05,1601435407.000007,94.72188252879452,6883.250367733218,512.2503677332179,504.77515783385934,519.7255776325756
631,44812,0.0010903,97.4875,123.4908,236.5286,335.2359,15.20241888,3.24e-05,0.0,7.783700000000001e-05,1601503650.0,94.7217683821642,6883.244837860064,512.2448378600639,504.7400360133452,519.7496397067825
632,44812,0.0010927,97.4874,124.7659,235.2548,335.5626,15.20242836,3.158e-05,0.0,7.5938e-05,1601532084.9999814,94.72170931512944,6883.241976336176,512.2419763361759,504.7206578286341,519.7632948437185
633,44812,0.0010957,97.4873,126.8409,233.1822,336.0854,15.20244037,2.938e-05,0.0,7.0873e-05,1601577580.0000055,94.7216344845298,6883.238351139827,512.2383511398266,504.6963868784824,519.7803154011708
634,44812,0.0010981,97.4873,128.1037,231.9208,336.4121,15.20245033,2.882e-05,0.0,6.9584e-05,1601606014.9999871,94.72157242693652,6883.235344735816,512.2353447358155,504.6768640037608,519.7938254678702
635,44812,0.0011003,97.4872,129.407,230.6191,336.7388,15.20245695,2.764e-05,0.0,6.6878e-05,1601634449.0000143,94.72153117986628,6883.233346505248,512.2333465052479,504.6597248540875,519.8069681564084
636,44812,0.0011024,97.4871,130.6771,229.3506,337.0655,15.20246566,2.684e-05,0.0,6.5017e-05,1601662883.999996,94.72147691073948,6883.230717415576,512.2307174155758,504.6426438726976,519.818790958454
637,44812,0.0011056,97.487,132.1875,227.8422,337.4575,15.20247604,2.598e-05,0.0,6.3031e-05,1601697004.9999952,94.72141223647672,6883.227584244251,512.2275842442514,504.6174878271104,519.8376806613924
638,44812,0.0011076,97.487,133.2199,226.8111,337.7188,15.20248109,2.508e-05,0.0,6.0978000000000005e-05,1601719753.0000043,94.72138077166984,6883.226059918453,512.2260599184528,504.6021987344875,519.8499211024191
639,44812,0.0011101,97.4869,134.4951,225.5377,338.0455,15.20248877,2.418e-05,0.0,5.8879e-05,1601748187.9999862,94.7213329202808,6883.223741737466,512.2237417374663,504.5826750617634,519.8648084131692
640,44812,0.0011157,97.4868,136.9878,223.0486,338.6989,15.20250381,2.268e-05,0.0,5.5443e-05,1601805056.9999948,94.72123921145064,6883.219201972023,512.2192019720233,504.53959430838313,519.8988096356634
641,44812,0.0011188,97.4867,138.2171,221.821,339.0255,15.20251086,2.168e-05,0.0,5.3117000000000007e-05,1601833490.999982,94.72119528550036,6883.2170739595485,512.2170739595485,504.5161306972032,519.9180172218939
642,44812,0.0011225,97.4866,139.6793,220.361,339.4175,15.20252053,2.116e-05,0.0,5.1923e-05,1601867612.9999757,94.72113503536248,6883.214155113909,512.2141551139093,504.4877472247936,519.9405630030242
643,44812,0.0011314,97.4864,143.3758,216.6704,340.3976,15.2025452,2.044e-05,0.0,5.0276e-05,1601952916.0000114,94.72098132620584,6883.20670860032,512.2067086003199,504.4190485302097,519.99436867043
644,44812,0.0011374,97.4863,146.3961,213.6553,341.1815,15.20257519,2.326e-05,0.0,5.6753e-05,1602021159.0000048,94.72079447087413,6883.197656299007,512.1976562990067,504.3687072847324,520.0266053132809
645,44812,0.001141,97.4862,147.5534,212.5,341.5082,15.20258444,2.338e-05,0.0,5.7014e-05,1602049592.999992,94.7207368380846,6883.194864248087,512.1948642480866,504.34113890798017,520.0485895881939
646,44812,0.0011431,97.4862,148.3051,211.7496,341.7042,15.20258981,2.346e-05,0.0,5.7228e-05,1602066653.9999888,94.72070337994604,6883.193243350637,512.1932433506372,504.325065154163,520.0614215471114
647,44812,0.0011459,97.4861,150.1269,209.9312,342.1615,15.20260924,2.558e-05,0.0,6.2059e-05,1602106462.0000005,94.72058232024912,6883.187378547164,512.1873785471635,504.2999341300856,520.0748229642413
648,44812,0.0011492,97.4861,151.2852,208.775,342.4882,15.20261774,2.542e-05,0.0,6.169300000000001e-05,1602134895.9999874,94.72052936062312,6883.184812888223,512.184812888223,504.27465690125246,520.0949688751934
649,44812,0.0011528,97.4861,152.7485,207.3145,342.8801,15.2026277,2.516e-05,0.0,6.108900000000001e-05,1602169016.9999866,94.72046730447788,6883.181806542672,512.1818065426723,504.24687455609,520.1167385292556
650,44812,0.0011534,97.486,153.004,207.0595,342.9455,15.20263006,2.53e-05,0.0,6.1438e-05,1602174704.000039,94.72045260042326,6883.181094196217,512.1810941962167,504.2420331221711,520.1201552702623
651,44812,0.0011603,97.4859,155.6671,204.4016,343.6641,15.20264793,2.474e-05,0.0,6.016000000000001e-05,1602237258.9999857,94.72034126097138,6883.175700290681,512.1757002906807,504.18915152563295,520.1622490557284
652,44812,0.0011676,97.4858,158.2202,201.8536,344.3827,15.20266128,2.26e-05,0.0,5.5230000000000005e-05,1602299815.000007,94.72025808365574,6883.171670715097,512.1716707150972,504.1348794723699,520.2084619578245
653,44812,0.0011737,97.4858,160.3952,199.6832,344.9707,15.20267567,2.204e-05,0.0,5.390200000000001e-05,1602350996.0000083,94.72016842677274,6883.167327231616,512.1673272316157,504.0885537396434,520.2461007235879
654,44812,0.0011782,97.4858,162.3512,197.7314,345.4933,15.20268575,2.084e-05,0.0,5.1176e-05,1602396490.999992,94.72010562344222,6883.164284684376,512.1642846843761,504.054540524161,520.2740288445912
655,44812,0.0011825,97.4858,164.0138,196.0723,345.9506,15.20269545,2.016e-05,0.0,4.9612000000000005e-05,1602436299.0000038,94.72004518777622,6883.161356839514,512.1613568395142,504.02201853505176,520.3006951439775
656,44812,0.0011894,97.4857,166.6752,193.4169,346.6692,15.20271386,2.054e-05,0.0,5.0458e-05,1602498853.9999902,94.71993048483256,6883.155799979631,512.1557999796314,503.9689744711359,520.342625488126
657,44812,0.0011945,97.4856,168.2896,191.806,347.1264,15.20272261,2.024e-05,0.0,4.976400000000001e-05,1602538662.0000422,94.7198759683217,6883.153158890462,512.1531588904618,503.93123244216713,520.3750853387564
658,44812,0.0011977,97.4855,169.4665,190.6319,347.453,15.20273109,2.078e-05,0.0,5.099900000000001e-05,1602567095.999989,94.71982313409453,6883.1505993001765,512.1505993001765,503.9066498273951,520.3945487729588
659,44812,0.0011977,97.4855,169.4665,190.6319,347.453,15.20273109,2.078e-05,0.0,5.099900000000001e-05,1602567095.999989,94.71982313409453,6883.1505993001765,512.1505993001765,503.9066498273951,520.3945487729588
660,44812,0.0012072,97.4854,172.6907,187.4152,348.3676,15.20274717,2.02e-05,0.0,4.9651e-05,1602646712.0000124,94.71972294859916,6883.145745743999,512.1457457439992,503.8364121997374,520.4550792882619
661,44812,0.0012126,97.4854,174.5161,185.5941,348.8901,15.20275652,1.984e-05,0.0,4.8844e-05,1602692206.0000017,94.7196646940709,6883.142923561973,512.1429235619726,503.7964244528612,520.489422671083
662,44812,0.0012163,97.4853,176.0951,184.0189,349.3473,15.20276738,2.036e-05,0.0,5.005500000000001e-05,1602732014.0000134,94.719597031682,6883.139645608724,512.1396456087241,503.7676828577705,520.5116083596786
663,44812,0.0012274,97.4851,179.4863,180.6358,350.3272,15.20278373,1.924e-05,0.0,4.7433e-05,1602817316.0000143,94.71949516445564,6883.134710575977,512.1347105759769,503.6863510322164,520.5830701197383
664,44812,0.0012307,97.4851,180.6298,179.4951,350.6538,15.20279138,1.958e-05,0.0,4.8254e-05,1602845750.0000014,94.71944750188368,6883.132401526994,512.1324015269938,503.6613304804341,520.6034725735535
665,44812,0.0012377,97.485,183.1419,176.9892,351.3722,15.20280532,1.934e-05,0.0,4.7671000000000005e-05,1602908304.9999878,94.71936065020928,6883.128193931605,512.128193931605,503.6089461659758,520.6474416972333
666,44812,0.0012377,97.485,183.1419,176.9892,351.3722,15.20280532,1.934e-05,0.0,4.7671000000000005e-05,1602908304.9999878,94.71936065020928,6883.128193931605,512.128193931605,503.6089461659758,520.6474416972333
667,44812,0.0012433,97.4848,185.1955,174.9408,351.9601,15.20282175,2.09e-05,0.0,5.1262e-05,1602959486.0000298,94.71925828506146,6883.123234772555,512.1232347725554,503.5654476547634,520.6810218903483
668,44812,0.001246,97.4847,186.5008,173.6387,352.3519,15.20283189,2.168e-05,0.0,5.305e-05,1602993606.9999888,94.71919510911596,6883.120174163941,512.1201741639406,503.54380642693286,520.6965419009493
669,44812,0.0012517,97.4847,188.3359,171.8082,352.8745,15.20284342,2.202e-05,0.0,5.3853e-05,1603039100.999978,94.7191232730594,6883.116694008576,512.1166940085759,503.5010968426859,520.7322911744668
670,44812,0.0012557,97.4845,189.8668,170.2812,353.3317,15.20285793,2.344e-05,0.0,5.707e-05,1603078909.00003,94.7190328706834,6883.112314391726,512.1123143917257,503.4691902585446,520.7554385249068
671,44812,0.001262,97.4844,191.8164,168.3366,353.9195,15.20287428,2.482e-05,0.0,6.0246000000000006e-05,1603130089.9999917,94.71893100467052,6883.107379407968,512.1073794079675,503.42089789515467,520.7938609207813
672,44812,0.0012649,97.4843,193.102,167.0542,354.3114,15.20288996,2.722e-05,0.0,6.5795e-05,1603164209.9999964,94.71883331318936,6883.102646661208,512.1026466612084,503.3962101234465,520.8090831989703
673,44812,0.0012727,97.4842,195.7271,164.4357,355.0952,15.20291031,2.748e-05,0.0,6.6381e-05,1603232451.0000005,94.71870652639534,6883.096504364886,512.0965043648857,503.33638744378,520.8566212859905
674,44812,0.0012741,97.4841,196.4177,163.7469,355.2912,15.20291529,2.736e-05,0.0,6.6091e-05,1603249511.9999976,94.71867549950676,6883.095001239913,512.0950012399126,503.32524989883314,520.8647525809929
675,44812,0.0012837,97.484,199.9505,160.223,356.3362,15.20294874,2.992e-05,0.0,7.1945e-05,1603340499.9999762,94.71846709653512,6883.084904969944,512.0849049699436,503.2490888774337,520.9207210624545
676,44812,0.0012837,97.484,199.9505,160.223,356.3362,15.20294874,2.992e-05,0.0,7.1945e-05,1603340499.9999762,94.71846709653512,6883.084904969944,512.0849049699436,503.2490888774337,520.9207210624545
677,44812,0.0012922,97.4839,203.2263,156.9554,357.3159,15.20297912,3.144e-05,0.0,7.5463e-05,1603425801.000023,94.71827782132742,6883.075735355339,512.075735355339,503.1814248901128,520.9700458205652
678,44812,0.0012986,97.4839,205.5894,154.5982,358.0343,15.20300021,3.19e-05,0.0,7.65e-05,1603488355.0000143,94.71814642565212,6883.069369765266,512.069369765266,503.1310158816887,521.0077236488423
679,44812,0.0013005,97.4839,206.4471,153.7426,358.2956,15.20300899,3.212e-05,0.0,7.698700000000001e-05,1603511101.999989,94.71809172428831,6883.066719704131,512.0667197041312,503.115291435156,521.0181479731054
680,44812,0.0013027,97.4839,207.3287,152.8632,358.5568,15.20302759,3.586e-05,0.0,8.5591e-05,1603533849.0000038,94.7179758423368,6883.06110568783,512.0611056878297,503.0945419854506,521.0276693902097
681,44812,0.0013048,97.4838,208.3452,151.8491,358.8834,15.20303842,3.608e-05,0.0,8.607000000000001e-05,1603562281.9999962,94.7179083692666,6883.057836886836,512.0578368868364,503.0768230212661,521.0388507524067
682,44812,0.0013082,97.4838,209.652,150.5455,359.2752,15.20304557,3.45e-05,0.0,8.2463e-05,1603596402.9999957,94.71786382338654,6883.055678816286,512.0556788162858,503.05126537725846,521.0600922553131
683,44812,0.0013129,97.4836,211.5561,148.6459,359.863,15.20306084,3.38e-05,0.0,8.084400000000001e-05,1603647583.0000029,94.71776868847944,6883.051069907641,512.0510699076412,503.01431215795947,521.087827657323
684,44812,0.0013154,97.4836,212.8191,147.3859,0.2548,15.20307929,3.516e-05,0.0,8.393800000000001e-05,1603681703.0000477,94.71765374184272,6883.045501197272,512.0455011972717,502.9915431449972,521.0994592495463
685,44812,0.0013228,97.4835,216.0208,144.1917,1.2344,15.20311454,3.544e-05,0.0,8.4572e-05,1603767004.000014,94.7174341291255,6883.034861822599,512.0348618225989,502.9299833073801,521.1397403378187
686,44812,0.0013255,97.4835,217.0977,143.1172,1.561,15.20312339,3.478e-05,0.0,8.3056e-05,1603795437.0000064,94.71737899247556,6883.032190666903,512.0321906669033,502.9087314981744,521.1556498356331
687,44812,0.0013284,97.4835,218.5501,141.6681,2.0181,15.20313063,3.194e-05,0.0,7.6526e-05,1603835244.0000236,94.7173338863826,6883.030005452195,512.0300054521949,502.886588392952,521.1734225114378
688,44812,0.0013317,97.4835,220.2379,139.984,2.5406,15.20314997,3.234e-05,0.0,7.7452e-05,1603880737.0000184,94.71721339600782,6883.024168160633,512.024168160633,502.858044875893,521.1902914453722
689,44812,0.001335,97.4833,222.3153,137.911,3.1937,15.20317479,3.268e-05,0.0,7.821700000000001e-05,1603937603.9999976,94.717058765066,6883.016676887321,512.0166768873214,502.82784962367714,521.2055041509666
690,44812,0.0013374,97.4833,223.3884,136.8402,3.5202,15.20319203,3.476e-05,0.0,8.3026e-05,1603966036.99999,94.7169513585365,6883.011473452425,512.011473452425,502.8061339078295,521.2168129970196
691,44812,0.0013381,97.4832,224.4013,135.8293,3.8467,15.20319884,3.326e-05,0.0,7.9541e-05,1603994469.9999824,94.71690893177846,6883.009418037985,512.0094180379847,502.7992631357083,521.2195729402611
692,44812,0.0013398,97.483,225.6423,134.5907,4.2385,15.2032148,3.372e-05,0.0,8.0603e-05,1604028589.9999871,94.7168095000539,6883.004600949364,512.0046009493635,502.7827513850116,521.2264505137155
693,44812,0.0013431,97.4829,227.4775,132.7592,4.8263,15.2032273,3.068e-05,0.0,7.3639e-05,1604079770.0000346,94.71673162447556,6883.000828172809,512.0008281728087,502.7562697604899,521.2453865851276
694,44812,0.0013453,97.4828,228.7208,131.5183,5.2181,15.20324155,3.072e-05,0.0,7.3722e-05,1604113889.999999,94.71664284647244,6882.99652721384,511.9965272138397,502.73683198577874,521.2562224419016
695,44812,0.0013487,97.4827,230.58,129.6627,5.8058,15.20326332,3.068e-05,0.0,7.36e-05,1604165069.0000117,94.71650721892516,6882.989956568797,511.9899565687974,502.70686801437296,521.2730451232228
696,44812,0.0013531,97.4826,232.9072,127.3398,6.5241,15.20330482,3.592e-05,0.0,8.561900000000001e-05,1604227622.0000088,94.71624867414847,6882.977431037166,511.9774310371658,502.6640742752297,521.290787799102
697,44812,0.0013545,97.4825,233.7415,126.507,6.7854,15.20331932,3.728e-05,0.0,8.873600000000001e-05,1604250367.9999888,94.71615833955924,6882.9730546600285,511.9730546600285,502.6500676574915,521.2960416625647
698,44812,0.001356,97.4824,234.988,125.2625,7.1772,15.20333661,3.782e-05,0.0,8.998300000000001e-05,1604284487.9999936,94.71605062357428,6882.9678362166605,511.9678362166605,502.6345318307504,521.3011406025698
699,44812,0.0013584,97.4824,236.025,124.2274,7.5037,15.20334044,3.542e-05,0.0,8.4465e-05,1604312920.999986,94.7160267628658,6882.966680252809,511.96668025280906,502.6168583143535,521.3165021912646
700,44812,0.00136,97.4823,237.4653,122.7894,7.9608,15.20335615,3.51e-05,0.0,8.372100000000001e-05,1604352727.0000086,94.71592889047726,6882.961938693376,511.9619386933764,502.6011104567533,521.3227669299995
701,44812,0.001361,97.4822,238.2946,121.9614,8.222,15.20336552,3.49e-05,0.0,8.3285e-05,1604375473.999983,94.71587051601716,6882.959110663406,511.9591106634061,502.5914033137933,521.326818013019
702,44812,0.0013637,97.4821,239.9323,120.3263,8.7444,15.2033697,3.088e-05,0.0,7.4072e-05,1604420966.0000234,94.71584447492586,6882.957849067197,511.95784906719655,502.5715594484236,521.3441386859695
703,44812,0.0013657,97.482,242.1762,118.0856,9.4627,15.20339032,2.972e-05,0.0,7.1395e-05,1604483519.0000205,94.7157160140581,6882.951625603439,511.9516256034394,502.55157856835285,521.351672638526
704,44812,0.0013663,97.482,242.9878,117.275,9.7239,15.20339859,2.938e-05,0.0,7.060600000000001e-05,1604506265.0000005,94.71566449275076,6882.949129581919,511.9491295819189,502.54495618617057,521.3533029776663
705,44812,0.0013665,97.4819,244.408,115.8566,10.181,15.20340996,2.8e-05,0.0,6.7447e-05,1604546070.9999828,94.71559365883203,6882.945697933294,511.9456979332936,502.54015263706697,521.3512432295202
706,44812,0.0013681,97.4819,246.0427,114.224,10.7034,15.20342565,2.762e-05,0.0,6.6582e-05,1604591563.0000637,94.71549591193616,6882.940962446302,511.9409624463024,502.5244109155801,521.3575139770255
707,44812,0.0013698,97.4818,247.7069,112.5617,11.2257,15.20344917,3.028e-05,0.0,7.264600000000001e-05,1604637056.000018,94.71534938541843,6882.933863758306,511.933863758306,502.5056209517297,521.3621065648822
708,44812,0.0013715,97.4819,249.3507,110.9198,11.7481,15.20346637,3.038e-05,0.0,7.2877e-05,1604682547.999978,94.71524223195952,6882.928672552482,511.92867255248166,502.4887358780761,521.3686092268881
709,44812,0.0013733,97.4819,251.59,108.6827,12.4664,15.20348405,2.854e-05,0.0,6.867200000000001e-05,1604745100.000061,94.71513208842416,6882.923336485997,511.9233364859974,502.4710178680007,521.3756551039942
710,44812,0.0013745,97.4818,252.4149,107.8586,12.7276,15.20349368,2.896e-05,0.0,6.9633e-05,1604767846.000001,94.71507209519228,6882.920430024271,511.9204300242709,502.459855893203,521.3810041553397
711,44812,0.0013801,97.4814,262.9743,97.3062,16.1228,15.20360365,3.028e-05,0.0,7.263500000000001e-05,1605063545.0000167,94.71438700653052,6882.887239837279,511.8872398372787,502.3881671575791,521.3863125169783
712,44812,0.0013807,97.4813,264.8073,95.4738,16.7104,15.20362151,3.008e-05,0.0,7.2179e-05,1605114722.9999945,94.71427574363496,6882.881849525498,511.8818495254982,502.3786545558578,521.3850444951377
713,44812,0.0013803,97.4813,267.0582,93.2232,17.4286,15.20365246,3.224e-05,0.0,7.710200000000001e-05,1605177274.9999971,94.714082934253,6882.872508556671,511.8725085566712,502.37207963310993,521.3729374802315
714,44812,0.0013789,97.4811,270.1332,90.1483,18.4079,15.20368049,3.12e-05,0.0,7.472200000000001e-05,1605262571.999985,94.71390831628824,6882.864048895613,511.8640488956135,502.3732676585914,521.3548301326355
715,44812,0.0013783,97.4811,270.7413,89.5402,18.6038,15.20369043,3.242e-05,0.0,7.749700000000001e-05,1605279630.9999928,94.71384639341149,6882.861048936428,511.8610489364282,502.3744015526791,521.3476963201774
716,44812,0.0013764,97.4809,272.402,87.8791,19.1261,15.20370864,3.268e-05,0.0,7.8084e-05,1605325122.9999928,94.71373295140968,6882.855553043828,511.855553043828,502.3819906606177,521.3291154270382
717,44812,0.0013749,97.4809,274.2417,86.0389,19.7137,15.20373036,3.366e-05,0.0,8.0339e-05,1605376301.000011,94.71359764367725,6882.848997825486,511.8489978254856,502.3857687383761,521.3122269125961
718,44812,0.0013735,97.4808,275.4652,84.8151,20.1054,15.20374049,3.256e-05,0.0,7.782000000000001e-05,1605410418.9999864,94.71353453757878,6882.845940539763,511.8459405397634,502.392351640432,521.2995294390939
719,44812,0.0013721,97.4807,277.3038,82.9757,20.6929,15.20376155,3.29e-05,0.0,7.859300000000001e-05,1605461597.0000446,94.71340334195126,6882.8395845351,511.8395845350997,502.3956403411594,521.28352872904
720,44812,0.0013703,97.4806,279.562,80.7164,21.4111,15.20377946,3.058e-05,0.0,7.328e-05,1605524148.0000124,94.71329176988732,6882.83417922644,511.83417922644,502.4026315506453,521.2657269022347
721,44812,0.0013704,97.4806,280.3709,79.9072,21.6722,15.20379123,3.138e-05,0.0,7.5103e-05,1605546893.9999924,94.71321844768585,6882.830626999783,511.8306269997829,502.3983959085426,521.2628580910241
722,44812,0.0013693,97.4804,282.62,77.6567,22.3903,15.20381024,2.966e-05,0.0,7.116400000000001e-05,1605609444.0000055,94.71310002353728,6882.824889725796,511.8248897257963,502.4002376042945,521.2495418472972
723,44812,0.0013682,97.4804,283.4404,76.8356,22.6515,15.2038214,3.034e-05,0.0,7.272800000000001e-05,1605632189.9999857,94.71303050166058,6882.821521610498,511.82152161049817,502.40444520463006,521.2385980163654
724,44812,0.0013673,97.4803,284.6665,75.6087,23.0432,15.20383258,2.972e-05,0.0,7.130600000000001e-05,1605666308.0000014,94.71296085529508,6882.818147463283,511.8181474632829,502.4072702102567,521.22902471631
725,44812,0.0013664,97.4803,285.69,74.5844,23.3696,15.2038459,3.068e-05,0.0,7.348900000000001e-05,1605694739.999999,94.71287787782695,6882.814127465023,511.8141274650234,502.4094502412554,521.2188046887914
726,44812,0.0013648,97.4801,287.1223,73.1508,23.8266,15.20385821,2.998e-05,0.0,7.1872e-05,1605734544.9999466,94.71280119232314,6882.810412291668,511.8104122916684,502.416752640972,521.204071942364
